event_id,event_name,date,mentions,sentiment_score,trending
EVT_0071,Ed Sheeran - New York,2024-10-20,2126,0.86,0
EVT_0071,Ed Sheeran - New York,2024-10-21,2181,0.71,0
EVT_0071,Ed Sheeran - New York,2024-10-22,1696,0.84,0
EVT_0071,Ed Sheeran - New York,2024-10-23,2087,0.66,0
EVT_0071,Ed Sheeran - New York,2024-10-24,1918,0.86,0
EVT_0071,Ed Sheeran - New York,2024-10-25,1782,0.85,0
EVT_0071,Ed Sheeran - New York,2024-10-26,2439,0.61,0
EVT_0071,Ed Sheeran - New York,2024-10-27,2260,0.64,0
EVT_0071,Ed Sheeran - New York,2024-10-28,2360,0.79,0
EVT_0071,Ed Sheeran - New York,2024-10-29,2515,0.82,0
EVT_0071,Ed Sheeran - New York,2024-10-30,2747,0.74,0
EVT_0072,The Weeknd - Los Angeles,2024-06-25,908,0.83,0
EVT_0072,The Weeknd - Los Angeles,2024-06-26,1038,0.81,0
EVT_0072,The Weeknd - Los Angeles,2024-06-27,1178,0.86,0
EVT_0072,The Weeknd - Los Angeles,2024-06-28,1166,0.61,0
EVT_0072,The Weeknd - Los Angeles,2024-06-29,1412,0.87,0
EVT_0072,The Weeknd - Los Angeles,2024-06-30,1042,0.95,0
EVT_0072,The Weeknd - Los Angeles,2024-07-01,1452,0.64,0
EVT_0072,The Weeknd - Los Angeles,2024-07-02,1215,0.64,0
EVT_0072,The Weeknd - Los Angeles,2024-07-03,1217,0.83,0
EVT_0072,The Weeknd - Los Angeles,2024-07-04,1721,0.77,0
EVT_0072,The Weeknd - Los Angeles,2024-07-05,1281,0.77,0
EVT_0072,The Weeknd - Los Angeles,2024-07-06,1469,0.74,0
EVT_0072,The Weeknd - Los Angeles,2024-07-07,1291,0.78,0
EVT_0072,The Weeknd - Los Angeles,2024-07-08,1887,0.63,0
EVT_0072,The Weeknd - Los Angeles,2024-07-09,1935,0.68,0
EVT_0072,The Weeknd - Los Angeles,2024-07-10,1736,0.9,0
EVT_0072,The Weeknd - Los Angeles,2024-07-11,1532,0.66,0
EVT_0072,The Weeknd - Los Angeles,2024-07-12,1687,0.76,0
EVT_0072,The Weeknd - Los Angeles,2024-07-13,1606,0.87,0
EVT_0072,The Weeknd - Los Angeles,2024-07-14,1647,0.85,0
EVT_0072,The Weeknd - Los Angeles,2024-07-15,2156,0.75,0
EVT_0072,The Weeknd - Los Angeles,2024-07-16,1921,0.85,0
EVT_0072,The Weeknd - Los Angeles,2024-07-17,2350,0.87,0
EVT_0072,The Weeknd - Los Angeles,2024-07-18,1732,0.7,0
EVT_0072,The Weeknd - Los Angeles,2024-07-19,2340,0.91,0
EVT_0072,The Weeknd - Los Angeles,2024-07-20,2690,0.91,0
EVT_0072,The Weeknd - Los Angeles,2024-07-21,2241,0.94,0
EVT_0072,The Weeknd - Los Angeles,2024-07-22,2197,0.68,0
EVT_0072,The Weeknd - Los Angeles,2024-07-23,2553,0.94,0
EVT_0072,The Weeknd - Los Angeles,2024-07-24,2162,0.69,0
EVT_0073,Coldplay - Los Angeles,2024-09-23,976,0.94,0
EVT_0073,Coldplay - Los Angeles,2024-09-24,931,0.72,0
EVT_0073,Coldplay - Los Angeles,2024-09-25,1280,0.71,0
EVT_0073,Coldplay - Los Angeles,2024-09-26,1123,0.89,0
EVT_0073,Coldplay - Los Angeles,2024-09-27,967,0.69,0
EVT_0073,Coldplay - Los Angeles,2024-09-28,1308,0.65,0
EVT_0073,Coldplay - Los Angeles,2024-09-29,1402,0.84,0
EVT_0073,Coldplay - Los Angeles,2024-09-30,1226,0.79,0
EVT_0073,Coldplay - Los Angeles,2024-10-01,1549,0.87,0
EVT_0073,Coldplay - Los Angeles,2024-10-02,1657,0.64,0
EVT_0073,Coldplay - Los Angeles,2024-10-03,1413,0.93,0
EVT_0073,Coldplay - Los Angeles,2024-10-04,1823,0.91,0
EVT_0073,Coldplay - Los Angeles,2024-10-05,1429,0.92,0
EVT_0073,Coldplay - Los Angeles,2024-10-06,1481,0.62,0
EVT_0073,Coldplay - Los Angeles,2024-10-07,1389,0.64,0
EVT_0073,Coldplay - Los Angeles,2024-10-08,1922,0.77,0
EVT_0073,Coldplay - Los Angeles,2024-10-09,1462,0.67,0
EVT_0073,Coldplay - Los Angeles,2024-10-10,1509,0.6,0
EVT_0073,Coldplay - Los Angeles,2024-10-11,2176,0.64,0
EVT_0073,Coldplay - Los Angeles,2024-10-12,1602,0.77,0
EVT_0073,Coldplay - Los Angeles,2024-10-13,1819,0.65,0
EVT_0073,Coldplay - Los Angeles,2024-10-14,1670,0.79,0
EVT_0073,Coldplay - Los Angeles,2024-10-15,1700,0.9,0
EVT_0073,Coldplay - Los Angeles,2024-10-16,2332,0.83,0
EVT_0073,Coldplay - Los Angeles,2024-10-17,1875,0.9,0
EVT_0073,Coldplay - Los Angeles,2024-10-18,2595,0.64,0
EVT_0073,Coldplay - Los Angeles,2024-10-19,1866,0.85,0
EVT_0073,Coldplay - Los Angeles,2024-10-20,2292,0.62,0
EVT_0073,Coldplay - Los Angeles,2024-10-21,2409,0.61,0
EVT_0073,Coldplay - Los Angeles,2024-10-22,2851,0.89,0
EVT_0074,Coachella - Seattle,2024-01-12,1884,0.87,0
EVT_0074,Coachella - Seattle,2024-01-13,1718,0.63,0
EVT_0074,Coachella - Seattle,2024-01-14,2590,0.74,0
EVT_0074,Coachella - Seattle,2024-01-15,1999,0.65,0
EVT_0074,Coachella - Seattle,2024-01-16,2602,0.7,0
EVT_0074,Coachella - Seattle,2024-01-17,2795,0.74,0
EVT_0074,Coachella - Seattle,2024-01-18,2771,0.76,0
EVT_0074,Coachella - Seattle,2024-01-19,2485,0.74,0
EVT_0074,Coachella - Seattle,2024-01-20,3106,0.87,1
EVT_0074,Coachella - Seattle,2024-01-21,2401,0.72,0
EVT_0074,Coachella - Seattle,2024-01-22,2703,0.87,0
EVT_0074,Coachella - Seattle,2024-01-23,2917,0.64,0
EVT_0074,Coachella - Seattle,2024-01-24,2819,0.71,0
EVT_0074,Coachella - Seattle,2024-01-25,3097,0.87,1
EVT_0074,Coachella - Seattle,2024-01-26,3887,0.95,1
EVT_0074,Coachella - Seattle,2024-01-27,2819,0.78,0
EVT_0074,Coachella - Seattle,2024-01-28,2911,0.67,0
EVT_0074,Coachella - Seattle,2024-01-29,3331,0.82,1
EVT_0074,Coachella - Seattle,2024-01-30,3412,0.86,1
EVT_0074,Coachella - Seattle,2024-01-31,4522,0.78,1
EVT_0074,Coachella - Seattle,2024-02-01,4395,0.87,1
EVT_0074,Coachella - Seattle,2024-02-02,3409,0.88,1
EVT_0074,Coachella - Seattle,2024-02-03,4478,0.63,1
EVT_0074,Coachella - Seattle,2024-02-04,4200,0.81,1
EVT_0074,Coachella - Seattle,2024-02-05,4028,0.88,1
EVT_0074,Coachella - Seattle,2024-02-06,4539,0.64,1
EVT_0074,Coachella - Seattle,2024-02-07,4968,0.68,1
EVT_0074,Coachella - Seattle,2024-02-08,5582,0.66,1
EVT_0074,Coachella - Seattle,2024-02-09,5657,0.78,1
EVT_0074,Coachella - Seattle,2024-02-10,4440,0.74,1
EVT_0075,John Mulaney - Chicago,2024-03-15,1024,0.64,0
EVT_0075,John Mulaney - Chicago,2024-03-16,893,0.63,0
EVT_0075,John Mulaney - Chicago,2024-03-17,1060,0.88,0
EVT_0075,John Mulaney - Chicago,2024-03-18,1328,0.6,0
EVT_0075,John Mulaney - Chicago,2024-03-19,1309,0.78,0
EVT_0075,John Mulaney - Chicago,2024-03-20,1398,0.7,0
EVT_0075,John Mulaney - Chicago,2024-03-21,1502,0.88,0
EVT_0075,John Mulaney - Chicago,2024-03-22,1141,0.68,0
EVT_0075,John Mulaney - Chicago,2024-03-23,1595,0.74,0
EVT_0075,John Mulaney - Chicago,2024-03-24,1632,0.64,0
EVT_0075,John Mulaney - Chicago,2024-03-25,1400,0.69,0
EVT_0075,John Mulaney - Chicago,2024-03-26,1850,0.63,0
EVT_0075,John Mulaney - Chicago,2024-03-27,1638,0.6,0
EVT_0075,John Mulaney - Chicago,2024-03-28,1386,0.66,0
EVT_0075,John Mulaney - Chicago,2024-03-29,2024,0.79,0
EVT_0075,John Mulaney - Chicago,2024-03-30,1650,0.82,0
EVT_0075,John Mulaney - Chicago,2024-03-31,1466,0.81,0
EVT_0075,John Mulaney - Chicago,2024-04-01,1850,0.93,0
EVT_0075,John Mulaney - Chicago,2024-04-02,1615,0.85,0
EVT_0075,John Mulaney - Chicago,2024-04-03,1795,0.73,0
EVT_0075,John Mulaney - Chicago,2024-04-04,2165,0.89,0
EVT_0075,John Mulaney - Chicago,2024-04-05,2232,0.93,0
EVT_0075,John Mulaney - Chicago,2024-04-06,2294,0.8,0
EVT_0075,John Mulaney - Chicago,2024-04-07,1876,0.74,0
EVT_0075,John Mulaney - Chicago,2024-04-08,2568,0.93,0
EVT_0075,John Mulaney - Chicago,2024-04-09,2414,0.9,0
EVT_0075,John Mulaney - Chicago,2024-04-10,2095,0.79,0
EVT_0075,John Mulaney - Chicago,2024-04-11,2103,0.94,0
EVT_0075,John Mulaney - Chicago,2024-04-12,2771,0.85,0
EVT_0075,John Mulaney - Chicago,2024-04-13,2026,0.92,0
EVT_0076,Wicked - Chicago,2024-06-21,862,0.9,0
EVT_0076,Wicked - Chicago,2024-06-22,1221,0.8,0
EVT_0076,Wicked - Chicago,2024-06-23,1053,0.72,0
EVT_0076,Wicked - Chicago,2024-06-24,1024,0.95,0
EVT_0076,Wicked - Chicago,2024-06-25,1438,0.95,0
EVT_0076,Wicked - Chicago,2024-06-26,1057,0.81,0
EVT_0076,Wicked - Chicago,2024-06-27,1095,0.78,0
EVT_0076,Wicked - Chicago,2024-06-28,1381,0.87,0
EVT_0076,Wicked - Chicago,2024-06-29,1672,0.75,0
EVT_0076,Wicked - Chicago,2024-06-30,1174,0.93,0
EVT_0076,Wicked - Chicago,2024-07-01,1463,0.69,0
EVT_0076,Wicked - Chicago,2024-07-02,1820,0.7,0
EVT_0076,Wicked - Chicago,2024-07-03,1674,0.91,0
EVT_0076,Wicked - Chicago,2024-07-04,1743,0.83,0
EVT_0076,Wicked - Chicago,2024-07-05,1528,0.62,0
EVT_0076,Wicked - Chicago,2024-07-06,2077,0.75,0
EVT_0076,Wicked - Chicago,2024-07-07,2063,0.78,0
EVT_0076,Wicked - Chicago,2024-07-08,1879,0.61,0
EVT_0076,Wicked - Chicago,2024-07-09,2043,0.66,0
EVT_0076,Wicked - Chicago,2024-07-10,1885,0.64,0
EVT_0076,Wicked - Chicago,2024-07-11,2392,0.88,0
EVT_0076,Wicked - Chicago,2024-07-12,2212,0.8,0
EVT_0076,Wicked - Chicago,2024-07-13,2373,0.8,0
EVT_0076,Wicked - Chicago,2024-07-14,1889,0.67,0
EVT_0076,Wicked - Chicago,2024-07-15,1887,0.66,0
EVT_0076,Wicked - Chicago,2024-07-16,2307,0.62,0
EVT_0076,Wicked - Chicago,2024-07-17,2409,0.8,0
EVT_0076,Wicked - Chicago,2024-07-18,2578,0.66,0
EVT_0076,Wicked - Chicago,2024-07-19,2182,0.78,0
EVT_0076,Wicked - Chicago,2024-07-20,2428,0.64,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-11,1174,0.83,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-12,1050,0.73,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-13,1309,0.62,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-14,1105,0.88,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-15,1407,0.71,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-16,1456,0.92,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-17,1285,0.63,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-18,1365,0.64,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-19,1165,0.65,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-20,1593,0.66,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-21,1275,0.88,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-22,1453,0.69,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-23,1410,0.65,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-24,1518,0.7,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-25,1998,0.61,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-26,1752,0.88,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-27,1726,0.75,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-28,1810,0.69,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-29,1614,0.86,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-30,1892,0.61,0
EVT_0077,Patriots vs Cowboys - Miami,2024-05-31,1913,0.71,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-01,2328,0.61,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-02,2398,0.63,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-03,2412,0.78,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-04,2150,0.64,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-05,2228,0.9,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-06,2121,0.86,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-07,2752,0.85,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-08,2127,0.95,0
EVT_0077,Patriots vs Cowboys - Miami,2024-06-09,2889,0.84,0
EVT_0078,Taylor Swift - Miami,2024-10-15,2718,0.85,0
EVT_0078,Taylor Swift - Miami,2024-10-16,3528,0.94,1
EVT_0078,Taylor Swift - Miami,2024-10-17,3090,0.87,1
EVT_0078,Taylor Swift - Miami,2024-10-18,3962,0.89,1
EVT_0078,Taylor Swift - Miami,2024-10-19,3032,0.85,1
EVT_0078,Taylor Swift - Miami,2024-10-20,3522,0.93,1
EVT_0078,Taylor Swift - Miami,2024-10-21,3279,0.89,1
EVT_0078,Taylor Swift - Miami,2024-10-22,4663,0.77,1
EVT_0078,Taylor Swift - Miami,2024-10-23,5016,0.65,1
EVT_0078,Taylor Swift - Miami,2024-10-24,3525,0.73,1
EVT_0078,Taylor Swift - Miami,2024-10-25,4181,0.86,1
EVT_0078,Taylor Swift - Miami,2024-10-26,4968,0.74,1
EVT_0078,Taylor Swift - Miami,2024-10-27,4444,0.77,1
EVT_0078,Taylor Swift - Miami,2024-10-28,4129,0.88,1
EVT_0078,Taylor Swift - Miami,2024-10-29,5403,0.8,1
EVT_0078,Taylor Swift - Miami,2024-10-30,5790,0.74,1
EVT_0078,Taylor Swift - Miami,2024-10-31,5535,0.68,1
EVT_0078,Taylor Swift - Miami,2024-11-01,4935,0.74,1
EVT_0078,Taylor Swift - Miami,2024-11-02,4714,0.83,1
EVT_0078,Taylor Swift - Miami,2024-11-03,4832,0.94,1
EVT_0078,Taylor Swift - Miami,2024-11-04,6273,0.82,1
EVT_0078,Taylor Swift - Miami,2024-11-05,5653,0.7,1
EVT_0078,Taylor Swift - Miami,2024-11-06,6159,0.65,1
EVT_0078,Taylor Swift - Miami,2024-11-07,5528,0.82,1
EVT_0078,Taylor Swift - Miami,2024-11-08,6398,0.92,1
EVT_0078,Taylor Swift - Miami,2024-11-09,5876,0.93,1
EVT_0078,Taylor Swift - Miami,2024-11-10,8048,0.8,1
EVT_0078,Taylor Swift - Miami,2024-11-11,8082,0.79,1
EVT_0078,Taylor Swift - Miami,2024-11-12,7512,0.81,1
EVT_0078,Taylor Swift - Miami,2024-11-13,7947,0.82,1
EVT_0079,Coachella - New York,2024-09-02,1867,0.63,0
EVT_0079,Coachella - New York,2024-09-03,2011,0.81,0
EVT_0079,Coachella - New York,2024-09-04,2123,0.76,0
EVT_0079,Coachella - New York,2024-09-05,2071,0.65,0
EVT_0079,Coachella - New York,2024-09-06,2424,0.88,0
EVT_0079,Coachella - New York,2024-09-07,2232,0.7,0
EVT_0079,Coachella - New York,2024-09-08,3040,0.87,1
EVT_0079,Coachella - New York,2024-09-09,2289,0.78,0
EVT_0079,Coachella - New York,2024-09-10,2413,0.75,0
EVT_0079,Coachella - New York,2024-09-11,2757,0.84,0
EVT_0079,Coachella - New York,2024-09-12,3240,0.74,1
EVT_0079,Coachella - New York,2024-09-13,3608,0.89,1
EVT_0079,Coachella - New York,2024-09-14,3573,0.93,1
EVT_0079,Coachella - New York,2024-09-15,2897,0.93,0
EVT_0079,Coachella - New York,2024-09-16,3690,0.68,1
EVT_0079,Coachella - New York,2024-09-17,3737,0.82,1
EVT_0079,Coachella - New York,2024-09-18,3159,0.67,1
EVT_0079,Coachella - New York,2024-09-19,4109,0.85,1
EVT_0079,Coachella - New York,2024-09-20,4016,0.82,1
EVT_0079,Coachella - New York,2024-09-21,3177,0.82,1
EVT_0079,Coachella - New York,2024-09-22,3779,0.69,1
EVT_0079,Coachella - New York,2024-09-23,3995,0.72,1
EVT_0079,Coachella - New York,2024-09-24,4326,0.64,1
EVT_0079,Coachella - New York,2024-09-25,4842,0.7,1
EVT_0079,Coachella - New York,2024-09-26,5165,0.64,1
EVT_0079,Coachella - New York,2024-09-27,4377,0.64,1
EVT_0079,Coachella - New York,2024-09-28,5008,0.66,1
EVT_0079,Coachella - New York,2024-09-29,3995,0.74,1
EVT_0079,Coachella - New York,2024-09-30,5265,0.77,1
EVT_0079,Coachella - New York,2024-10-01,5592,0.74,1
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-05-28,852,0.94,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-05-29,1021,0.71,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-05-30,970,0.89,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-05-31,1114,0.92,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-01,1038,0.89,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-02,1410,0.89,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-03,1079,0.64,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-04,1091,0.67,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-05,1261,0.86,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-06,1600,0.77,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-07,1447,0.78,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-08,1586,0.79,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-09,1638,0.67,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-10,1456,0.64,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-11,1739,0.76,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-12,1412,0.7,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-13,1690,0.91,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-14,2217,0.71,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-15,1611,0.68,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-16,2244,0.92,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-17,2246,0.67,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-18,1863,0.87,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-19,2277,0.75,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-20,2403,0.84,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-21,2292,0.65,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-22,2064,0.84,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-23,1926,0.82,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-24,2116,0.87,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-25,2876,0.65,0
EVT_0080,Patriots vs Cowboys - Los Angeles,2024-06-26,2844,0.91,0
EVT_0081,Ed Sheeran - Chicago,2024-04-25,1020,0.7,0
EVT_0081,Ed Sheeran - Chicago,2024-04-26,1095,0.81,0
EVT_0081,Ed Sheeran - Chicago,2024-04-27,938,0.63,0
EVT_0081,Ed Sheeran - Chicago,2024-04-28,1050,0.66,0
EVT_0081,Ed Sheeran - Chicago,2024-04-29,1099,0.75,0
EVT_0081,Ed Sheeran - Chicago,2024-04-30,1137,0.91,0
EVT_0081,Ed Sheeran - Chicago,2024-05-01,1282,0.93,0
EVT_0081,Ed Sheeran - Chicago,2024-05-02,1321,0.7,0
EVT_0081,Ed Sheeran - Chicago,2024-05-03,1619,0.64,0
EVT_0081,Ed Sheeran - Chicago,2024-05-04,1605,0.62,0
EVT_0081,Ed Sheeran - Chicago,2024-05-05,1708,0.83,0
EVT_0081,Ed Sheeran - Chicago,2024-05-06,1796,0.81,0
EVT_0081,Ed Sheeran - Chicago,2024-05-07,1797,0.82,0
EVT_0081,Ed Sheeran - Chicago,2024-05-08,1643,0.82,0
EVT_0081,Ed Sheeran - Chicago,2024-05-09,1828,0.71,0
EVT_0081,Ed Sheeran - Chicago,2024-05-10,1790,0.6,0
EVT_0081,Ed Sheeran - Chicago,2024-05-11,1981,0.67,0
EVT_0081,Ed Sheeran - Chicago,2024-05-12,1662,0.8,0
EVT_0081,Ed Sheeran - Chicago,2024-05-13,2055,0.91,0
EVT_0081,Ed Sheeran - Chicago,2024-05-14,1875,0.71,0
EVT_0081,Ed Sheeran - Chicago,2024-05-15,1657,0.64,0
EVT_0081,Ed Sheeran - Chicago,2024-05-16,1772,0.69,0
EVT_0081,Ed Sheeran - Chicago,2024-05-17,2108,0.81,0
EVT_0081,Ed Sheeran - Chicago,2024-05-18,2104,0.88,0
EVT_0081,Ed Sheeran - Chicago,2024-05-19,2238,0.91,0
EVT_0081,Ed Sheeran - Chicago,2024-05-20,2212,0.92,0
EVT_0081,Ed Sheeran - Chicago,2024-05-21,2110,0.7,0
EVT_0081,Ed Sheeran - Chicago,2024-05-22,2520,0.67,0
EVT_0081,Ed Sheeran - Chicago,2024-05-23,1981,0.94,0
EVT_0081,Ed Sheeran - Chicago,2024-05-24,2712,0.91,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-11-26,955,0.88,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-11-27,978,0.7,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-11-28,963,0.64,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-11-29,1374,0.75,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-11-30,1075,0.81,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-01,1118,0.63,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-02,1089,0.86,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-03,1243,0.81,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-04,1448,0.93,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-05,1355,0.72,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-06,1794,0.81,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-07,1259,0.7,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-08,1756,0.78,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-09,1330,0.77,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-10,1977,0.61,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-11,1535,0.66,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-12,1729,0.77,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-13,2181,0.69,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-14,2082,0.64,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-15,2058,0.87,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-16,2111,0.63,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-17,1909,0.91,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-18,2000,0.78,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-19,2152,0.8,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-20,2513,0.71,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-21,1827,0.87,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-22,2168,0.86,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-23,2288,0.75,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-24,2319,0.91,0
EVT_0082,Real Madrid vs Barcelona - Seattle,2024-12-25,2409,0.76,0
EVT_0083,Hamilton - Seattle,2024-05-03,1164,0.84,0
EVT_0083,Hamilton - Seattle,2024-05-04,1070,0.83,0
EVT_0083,Hamilton - Seattle,2024-05-05,1313,0.82,0
EVT_0083,Hamilton - Seattle,2024-05-06,1105,0.83,0
EVT_0083,Hamilton - Seattle,2024-05-07,1359,0.61,0
EVT_0083,Hamilton - Seattle,2024-05-08,1173,0.82,0
EVT_0083,Hamilton - Seattle,2024-05-09,1389,0.69,0
EVT_0083,Hamilton - Seattle,2024-05-10,1491,0.69,0
EVT_0083,Hamilton - Seattle,2024-05-11,1318,0.76,0
EVT_0083,Hamilton - Seattle,2024-05-12,1534,0.8,0
EVT_0083,Hamilton - Seattle,2024-05-13,1649,0.67,0
EVT_0083,Hamilton - Seattle,2024-05-14,1440,0.68,0
EVT_0083,Hamilton - Seattle,2024-05-15,1859,0.65,0
EVT_0083,Hamilton - Seattle,2024-05-16,1504,0.9,0
EVT_0083,Hamilton - Seattle,2024-05-17,1659,0.83,0
EVT_0083,Hamilton - Seattle,2024-05-18,1682,0.61,0
EVT_0083,Hamilton - Seattle,2024-05-19,1940,0.72,0
EVT_0083,Hamilton - Seattle,2024-05-20,1845,0.79,0
EVT_0083,Hamilton - Seattle,2024-05-21,1909,0.83,0
EVT_0083,Hamilton - Seattle,2024-05-22,1826,0.81,0
EVT_0083,Hamilton - Seattle,2024-05-23,2351,0.93,0
EVT_0083,Hamilton - Seattle,2024-05-24,2092,0.78,0
EVT_0083,Hamilton - Seattle,2024-05-25,1897,0.73,0
EVT_0083,Hamilton - Seattle,2024-05-26,2440,0.78,0
EVT_0083,Hamilton - Seattle,2024-05-27,2151,0.66,0
EVT_0083,Hamilton - Seattle,2024-05-28,1944,0.65,0
EVT_0083,Hamilton - Seattle,2024-05-29,2285,0.61,0
EVT_0083,Hamilton - Seattle,2024-05-30,2088,0.82,0
EVT_0083,Hamilton - Seattle,2024-05-31,1963,0.63,0
EVT_0083,Hamilton - Seattle,2024-06-01,2356,0.65,0
EVT_0084,Ed Sheeran - Chicago,2024-01-30,853,0.72,0
EVT_0084,Ed Sheeran - Chicago,2024-01-31,922,0.72,0
EVT_0084,Ed Sheeran - Chicago,2024-02-01,896,0.92,0
EVT_0084,Ed Sheeran - Chicago,2024-02-02,1041,0.82,0
EVT_0084,Ed Sheeran - Chicago,2024-02-03,1236,0.82,0
EVT_0084,Ed Sheeran - Chicago,2024-02-04,1149,0.7,0
EVT_0084,Ed Sheeran - Chicago,2024-02-05,1117,0.89,0
EVT_0084,Ed Sheeran - Chicago,2024-02-06,1150,0.71,0
EVT_0084,Ed Sheeran - Chicago,2024-02-07,1403,0.87,0
EVT_0084,Ed Sheeran - Chicago,2024-02-08,1605,0.75,0
EVT_0084,Ed Sheeran - Chicago,2024-02-09,1389,0.61,0
EVT_0084,Ed Sheeran - Chicago,2024-02-10,1748,0.79,0
EVT_0084,Ed Sheeran - Chicago,2024-02-11,1312,0.7,0
EVT_0084,Ed Sheeran - Chicago,2024-02-12,1427,0.64,0
EVT_0084,Ed Sheeran - Chicago,2024-02-13,1725,0.81,0
