ticket_id,event_id,event_name,event_type,event_date,sale_date,days_until_event,seat_section,ticket_price,quantity_sold,city,venue_capacity
TKT_014346,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-29,2,VIP,393.34,1,New York,5000
TKT_014347,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-04,88,Floor,225.57,1,New York,5000
TKT_014348,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-21,71,General Admission,65.07,4,New York,5000
TKT_014349,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-20,11,VIP,416.04,4,New York,5000
TKT_014350,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-09,83,General Admission,67.13,1,New York,5000
TKT_014351,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-10,82,General Admission,77.25,4,New York,5000
TKT_014352,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-17,75,Floor,214.53,2,New York,5000
TKT_014353,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-12,19,Lower Bowl,175.61,2,New York,5000
TKT_014354,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-07,54,Lower Bowl,144.44,1,New York,5000
TKT_014355,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-21,40,Upper Bowl,96.36,4,New York,5000
TKT_014356,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-13,48,General Admission,81.56,1,New York,5000
TKT_014357,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-10,51,Lower Bowl,156.34,2,New York,5000
TKT_014358,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-29,63,VIP,325.83,2,New York,5000
TKT_014359,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-16,76,VIP,287.49,2,New York,5000
TKT_014360,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-03,89,VIP,306.2,2,New York,5000
TKT_014361,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-14,78,VIP,321.94,3,New York,5000
TKT_014362,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-02,29,General Admission,93.62,3,New York,5000
TKT_014363,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-12,49,Lower Bowl,152.15,2,New York,5000
TKT_014364,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-23,69,General Admission,70.25,4,New York,5000
TKT_014365,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-13,18,Upper Bowl,105.44,2,New York,5000
TKT_014366,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-17,75,VIP,293.1,3,New York,5000
TKT_014367,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-19,73,Floor,225.88,5,New York,5000
TKT_014368,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-03,58,VIP,314.64,2,New York,5000
TKT_014369,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-10,82,Upper Bowl,87.29,1,New York,5000
TKT_014370,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-02,59,Lower Bowl,157.32,3,New York,5000
TKT_014371,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-13,48,General Admission,76.98,2,New York,5000
TKT_014372,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-20,41,General Admission,87.75,2,New York,5000
TKT_014373,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-05,56,Upper Bowl,81.31,2,New York,5000
TKT_014374,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-11,81,General Admission,65.03,4,New York,5000
TKT_014375,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-20,41,VIP,353.71,2,New York,5000
TKT_014376,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-13,18,Floor,285.09,1,New York,5000
TKT_014377,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-31,61,Floor,230.6,1,New York,5000
TKT_014378,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-30,31,Lower Bowl,170.73,1,New York,5000
TKT_014379,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-19,12,Floor,281.36,2,New York,5000
TKT_014380,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-09,52,Lower Bowl,150.13,2,New York,5000
TKT_014381,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-09,83,General Admission,77.83,1,New York,5000
TKT_014382,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-09,52,VIP,331.41,3,New York,5000
TKT_014383,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-11,20,VIP,415.95,6,New York,5000
TKT_014384,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-04,27,Floor,240.68,1,New York,5000
TKT_014385,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-10,82,Lower Bowl,144.4,2,New York,5000
TKT_014386,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-20,72,General Admission,67.21,2,New York,5000
TKT_014387,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-24,68,VIP,328.99,6,New York,5000
TKT_014388,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-05,87,Floor,219.82,3,New York,5000
TKT_014389,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-18,43,Upper Bowl,91.62,3,New York,5000
TKT_014390,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-23,8,General Admission,97.4,1,New York,5000
TKT_014391,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-04,88,VIP,296.32,3,New York,5000
TKT_014392,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-22,9,General Admission,101.95,1,New York,5000
TKT_014393,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-14,17,Floor,288.2,2,New York,5000
TKT_014394,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-16,45,Lower Bowl,149.68,1,New York,5000
TKT_014395,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-12,80,VIP,303.78,2,New York,5000
TKT_014396,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-02,59,VIP,310.35,5,New York,5000
TKT_014397,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-24,37,General Admission,87.07,2,New York,5000
TKT_014398,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-10-16,15,Upper Bowl,114.76,1,New York,5000
TKT_014399,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-08-13,79,General Admission,73.89,3,New York,5000
TKT_014400,EVT_0071,Ed Sheeran - New York,Concert,2024-10-31,2024-09-12,49,Floor,220.53,2,New York,5000
TKT_014401,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-18,7,General Admission,92.58,2,Los Angeles,5000
TKT_014402,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-06,19,Upper Bowl,116.88,1,Los Angeles,5000
TKT_014403,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-23,2,General Admission,101.97,1,Los Angeles,5000
TKT_014404,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-30,86,Upper Bowl,76.55,4,Los Angeles,5000
TKT_014405,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-23,32,Floor,274.12,1,Los Angeles,5000
TKT_014406,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-04,51,Upper Bowl,88.13,1,Los Angeles,5000
TKT_014407,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-06,80,VIP,300.65,1,Los Angeles,5000
TKT_014408,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-10,15,VIP,371.89,1,Los Angeles,5000
TKT_014409,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-07,79,General Admission,76.35,1,Los Angeles,5000
TKT_014410,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-19,6,Upper Bowl,121.32,4,Los Angeles,5000
TKT_014411,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-08,78,General Admission,78.25,5,Los Angeles,5000
TKT_014412,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-05,20,Floor,250.55,1,Los Angeles,5000
TKT_014413,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-14,72,General Admission,74.13,1,Los Angeles,5000
TKT_014414,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-20,5,Floor,319.93,1,Los Angeles,5000
TKT_014415,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-04,82,VIP,298.42,1,Los Angeles,5000
TKT_014416,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-24,62,Lower Bowl,155.85,1,Los Angeles,5000
TKT_014417,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-10,45,Lower Bowl,152.07,1,Los Angeles,5000
TKT_014418,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-01,24,Floor,287.09,4,Los Angeles,5000
TKT_014419,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-11,44,Lower Bowl,162.13,2,Los Angeles,5000
TKT_014420,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-16,39,General Admission,75.3,2,Los Angeles,5000
TKT_014421,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-03,52,Floor,205.84,1,Los Angeles,5000
TKT_014422,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-29,26,Floor,265.62,3,Los Angeles,5000
TKT_014423,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-20,66,Upper Bowl,81.19,1,Los Angeles,5000
TKT_014424,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-17,38,Lower Bowl,155.5,1,Los Angeles,5000
TKT_014425,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-14,41,VIP,308.55,2,Los Angeles,5000
TKT_014426,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-02,53,Lower Bowl,142.61,1,Los Angeles,5000
TKT_014427,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-22,3,Upper Bowl,119.43,2,Los Angeles,5000
TKT_014428,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-05,81,Upper Bowl,83.76,2,Los Angeles,5000
TKT_014429,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-28,27,Lower Bowl,160.38,3,Los Angeles,5000
TKT_014430,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-05,20,Lower Bowl,198.75,1,Los Angeles,5000
TKT_014431,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-30,56,Lower Bowl,155.85,1,Los Angeles,5000
TKT_014432,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-14,41,Floor,235.87,1,Los Angeles,5000
TKT_014433,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-22,3,Lower Bowl,186.65,1,Los Angeles,5000
TKT_014434,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-15,10,General Admission,91.72,4,Los Angeles,5000
TKT_014435,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-06,49,Floor,236.41,2,Los Angeles,5000
TKT_014436,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-22,33,Upper Bowl,96.42,3,Los Angeles,5000
TKT_014437,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-28,27,Floor,285.53,1,Los Angeles,5000
TKT_014438,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-20,5,Lower Bowl,201.45,2,Los Angeles,5000
TKT_014439,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-02,23,Upper Bowl,110.29,6,Los Angeles,5000
TKT_014440,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-19,36,Floor,273.91,1,Los Angeles,5000
TKT_014441,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-25,61,VIP,313.97,2,Los Angeles,5000
TKT_014442,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-12,74,Floor,222.36,1,Los Angeles,5000
TKT_014443,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-08,78,VIP,329.63,4,Los Angeles,5000
TKT_014444,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-24,31,General Admission,88.95,4,Los Angeles,5000
TKT_014445,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-01,85,Floor,229.75,3,Los Angeles,5000
TKT_014446,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-08,17,Lower Bowl,188.34,1,Los Angeles,5000
TKT_014447,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-15,71,Upper Bowl,81.67,3,Los Angeles,5000
TKT_014448,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-09,16,VIP,425.43,4,Los Angeles,5000
TKT_014449,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-08,78,Floor,225.0,5,Los Angeles,5000
TKT_014450,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-11,14,Floor,282.85,3,Los Angeles,5000
TKT_014451,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-27,28,VIP,391.94,2,Los Angeles,5000
TKT_014452,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-24,31,General Admission,79.26,1,Los Angeles,5000
TKT_014453,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-02,84,General Admission,67.25,1,Los Angeles,5000
TKT_014454,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-01,54,Upper Bowl,88.59,2,Los Angeles,5000
TKT_014455,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-03,52,VIP,327.5,2,Los Angeles,5000
TKT_014456,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-23,2,Upper Bowl,119.28,1,Los Angeles,5000
TKT_014457,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-25,61,Floor,220.88,4,Los Angeles,5000
TKT_014458,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-05,20,Floor,258.74,6,Los Angeles,5000
TKT_014459,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-13,42,General Admission,74.56,3,Los Angeles,5000
TKT_014460,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-08,47,Floor,215.11,1,Los Angeles,5000
TKT_014461,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-09,46,Upper Bowl,85.73,3,Los Angeles,5000
TKT_014462,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-27,59,Floor,226.94,6,Los Angeles,5000
TKT_014463,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-26,90,VIP,316.29,3,Los Angeles,5000
TKT_014464,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-27,89,VIP,304.47,1,Los Angeles,5000
TKT_014465,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-28,58,Upper Bowl,78.14,3,Los Angeles,5000
TKT_014466,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-15,71,Floor,217.38,2,Los Angeles,5000
TKT_014467,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-02,23,VIP,376.7,1,Los Angeles,5000
TKT_014468,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-18,37,Upper Bowl,97.8,3,Los Angeles,5000
TKT_014469,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-12,13,Upper Bowl,103.58,1,Los Angeles,5000
TKT_014470,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-23,63,VIP,282.72,2,Los Angeles,5000
TKT_014471,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-03,83,Lower Bowl,148.14,2,Los Angeles,5000
TKT_014472,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-01,85,Upper Bowl,90.35,1,Los Angeles,5000
TKT_014473,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-04,21,Floor,294.27,5,Los Angeles,5000
TKT_014474,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-22,33,Floor,273.03,1,Los Angeles,5000
TKT_014475,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-14,72,Floor,211.37,3,Los Angeles,5000
TKT_014476,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-04,21,Lower Bowl,172.42,1,Los Angeles,5000
TKT_014477,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-07,18,General Admission,97.28,4,Los Angeles,5000
TKT_014478,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-16,70,Lower Bowl,143.33,2,Los Angeles,5000
TKT_014479,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-19,36,Lower Bowl,165.89,2,Los Angeles,5000
TKT_014480,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-29,57,Upper Bowl,82.46,1,Los Angeles,5000
TKT_014481,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-15,10,VIP,387.53,2,Los Angeles,5000
TKT_014482,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-30,86,VIP,293.2,1,Los Angeles,5000
TKT_014483,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-10,45,Floor,222.23,1,Los Angeles,5000
TKT_014484,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-08,17,Lower Bowl,177.83,1,Los Angeles,5000
TKT_014485,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-17,69,Floor,206.4,1,Los Angeles,5000
TKT_014486,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-12,74,General Admission,70.11,4,Los Angeles,5000
TKT_014487,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-15,71,General Admission,71.27,1,Los Angeles,5000
TKT_014488,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-21,34,Upper Bowl,91.39,2,Los Angeles,5000
TKT_014489,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-09,16,Lower Bowl,192.53,1,Los Angeles,5000
TKT_014490,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-31,55,Upper Bowl,81.21,3,Los Angeles,5000
TKT_014491,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-24,1,VIP,435.21,4,Los Angeles,5000
TKT_014492,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-01,24,VIP,357.18,2,Los Angeles,5000
TKT_014493,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-28,58,Upper Bowl,93.44,1,Los Angeles,5000
TKT_014494,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-18,37,General Admission,90.12,1,Los Angeles,5000
TKT_014495,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-19,67,Lower Bowl,146.43,1,Los Angeles,5000
TKT_014496,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-10,15,Lower Bowl,174.92,2,Los Angeles,5000
TKT_014497,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-28,88,Floor,194.65,3,Los Angeles,5000
TKT_014498,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-15,71,Floor,225.86,4,Los Angeles,5000
TKT_014499,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-14,72,VIP,300.52,1,Los Angeles,5000
TKT_014500,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-25,61,General Admission,77.09,2,Los Angeles,5000
TKT_014501,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-20,66,Floor,201.79,1,Los Angeles,5000
TKT_014502,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-08,17,Lower Bowl,173.31,1,Los Angeles,5000
TKT_014503,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-03,83,General Admission,68.74,1,Los Angeles,5000
TKT_014504,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-04,82,Lower Bowl,149.15,2,Los Angeles,5000
TKT_014505,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-14,11,Floor,260.75,1,Los Angeles,5000
TKT_014506,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-11,75,Floor,219.78,5,Los Angeles,5000
TKT_014507,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-23,2,Floor,288.45,1,Los Angeles,5000
TKT_014508,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-29,87,Floor,201.72,2,Los Angeles,5000
TKT_014509,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-07,18,Lower Bowl,196.76,2,Los Angeles,5000
TKT_014510,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-12,74,General Admission,77.76,1,Los Angeles,5000
TKT_014511,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-07,79,Lower Bowl,156.34,1,Los Angeles,5000
TKT_014512,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-20,5,Floor,276.2,1,Los Angeles,5000
TKT_014513,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-18,7,General Admission,87.78,2,Los Angeles,5000
TKT_014514,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-25,61,VIP,270.75,2,Los Angeles,5000
TKT_014515,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-17,69,VIP,299.44,3,Los Angeles,5000
TKT_014516,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-18,7,Upper Bowl,114.64,1,Los Angeles,5000
TKT_014517,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-06,49,VIP,322.4,4,Los Angeles,5000
TKT_014518,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-14,72,General Admission,70.12,2,Los Angeles,5000
TKT_014519,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-29,87,VIP,302.48,1,Los Angeles,5000
TKT_014520,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-09,46,VIP,346.42,1,Los Angeles,5000
TKT_014521,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-20,66,Upper Bowl,91.0,5,Los Angeles,5000
TKT_014522,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-22,3,General Admission,101.02,3,Los Angeles,5000
TKT_014523,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-27,89,Lower Bowl,146.24,4,Los Angeles,5000
TKT_014524,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-11,14,Upper Bowl,101.2,6,Los Angeles,5000
TKT_014525,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-17,8,Floor,285.4,3,Los Angeles,5000
TKT_014526,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-21,65,Upper Bowl,79.77,1,Los Angeles,5000
TKT_014527,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-10,45,General Admission,81.94,2,Los Angeles,5000
TKT_014528,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-22,3,VIP,384.69,2,Los Angeles,5000
TKT_014529,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-31,55,General Admission,71.12,2,Los Angeles,5000
TKT_014530,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-20,35,Floor,262.01,6,Los Angeles,5000
TKT_014531,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-04-28,88,Upper Bowl,84.69,2,Los Angeles,5000
TKT_014532,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-05,81,Upper Bowl,76.85,1,Los Angeles,5000
TKT_014533,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-01,85,Floor,229.37,3,Los Angeles,5000
TKT_014534,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-13,73,Lower Bowl,148.99,4,Los Angeles,5000
TKT_014535,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-09,77,Lower Bowl,152.73,1,Los Angeles,5000
TKT_014536,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-11,75,Lower Bowl,142.25,4,Los Angeles,5000
TKT_014537,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-22,64,VIP,272.67,6,Los Angeles,5000
TKT_014538,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-09,77,VIP,314.5,3,Los Angeles,5000
TKT_014539,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-18,7,Floor,284.52,1,Los Angeles,5000
TKT_014540,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-26,29,Lower Bowl,178.07,1,Los Angeles,5000
TKT_014541,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-25,61,Floor,203.13,1,Los Angeles,5000
TKT_014542,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-11,44,VIP,323.56,2,Los Angeles,5000
TKT_014543,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-16,70,Upper Bowl,82.66,3,Los Angeles,5000
TKT_014544,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-10,15,Lower Bowl,193.44,2,Los Angeles,5000
TKT_014545,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-17,8,Upper Bowl,104.29,1,Los Angeles,5000
TKT_014546,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-06,19,VIP,352.39,4,Los Angeles,5000
TKT_014547,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-05-19,67,General Admission,73.74,1,Los Angeles,5000
TKT_014548,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-06-22,33,General Admission,88.52,1,Los Angeles,5000
TKT_014549,EVT_0072,The Weeknd - Los Angeles,Concert,2024-07-25,2024-07-06,19,Upper Bowl,103.22,2,Los Angeles,5000
