ticket_id,event_id,event_name,event_type,event_date,sale_date,days_until_event,seat_section,ticket_price,quantity_sold,city,venue_capacity,revenue,event_month,event_dayofweek,is_weekend
TKT_015723,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-27,18,lower bowl,185.06,2,miami,5000,370.12,11,3,0
TKT_015724,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-11,34,vip,338.19,1,miami,5000,338.19,11,3,0
TKT_015725,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-22,23,upper bowl,100.01,1,miami,5000,100.01,11,3,0
TKT_015726,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-28,17,vip,354.22,3,miami,5000,1062.66,11,3,0
TKT_015727,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-03,42,lower bowl,166.16,1,miami,5000,166.16,11,3,0
TKT_015728,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-09,66,lower bowl,130.04,2,miami,5000,260.08,11,3,0
TKT_015729,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-22,53,vip,283.75,2,miami,5000,567.5,11,3,0
TKT_015730,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-25,50,general admission,70.56,1,miami,5000,70.56,11,3,0
TKT_015731,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-31,14,floor,304.26,2,miami,5000,608.52,11,3,0
TKT_015732,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-31,75,upper bowl,79.49,4,miami,5000,317.96,11,3,0
TKT_015733,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-24,82,lower bowl,156.67,3,miami,5000,470.01,11,3,0
TKT_015734,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-24,82,upper bowl,75.77,1,miami,5000,75.77,11,3,0
TKT_015735,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-11,64,floor,196.86,1,miami,5000,196.86,11,3,0
TKT_015736,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-24,82,floor,235.04,3,miami,5000,705.12,11,3,0
TKT_015737,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-12,2,lower bowl,191.83,1,miami,5000,191.83,11,3,0
TKT_015738,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-24,21,vip,373.84,1,miami,5000,373.84,11,3,0
TKT_015739,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-20,55,floor,241.06,3,miami,5000,723.1800000000001,11,3,0
TKT_015740,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-19,26,upper bowl,94.17,1,miami,5000,94.17,11,3,0
TKT_015741,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-09,5,vip,381.82,1,miami,5000,381.82,11,3,0
TKT_015742,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-14,31,vip,387.52,2,miami,5000,775.04,11,3,0
TKT_015743,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-19,56,general admission,79.42,2,miami,5000,158.84,11,3,0
TKT_015744,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-18,57,lower bowl,143.45,1,miami,5000,143.45,11,3,0
TKT_015745,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-27,79,general admission,75.91,1,miami,5000,75.91,11,3,0
TKT_015746,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-14,31,floor,271.35,1,miami,5000,271.35,11,3,0
TKT_015747,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-02,73,lower bowl,144.66,1,miami,5000,144.66,11,3,0
TKT_015748,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-10,65,lower bowl,135.09,4,miami,5000,540.36,11,3,0
TKT_015749,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-31,75,general admission,64.82,2,miami,5000,129.64,11,3,0
TKT_015750,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-09,5,vip,431.01,1,miami,5000,431.01,11,3,0
TKT_015751,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-09,66,upper bowl,90.43,1,miami,5000,90.43,11,3,0
TKT_015752,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-25,81,floor,214.98,3,miami,5000,644.9399999999999,11,3,0
TKT_015753,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-26,80,floor,205.91,1,miami,5000,205.91,11,3,0
TKT_015754,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-06,69,floor,198.25,5,miami,5000,991.25,11,3,0
TKT_015755,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-25,50,lower bowl,143.08,3,miami,5000,429.24,11,3,0
TKT_015756,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-09,66,general admission,75.37,1,miami,5000,75.37,11,3,0
TKT_015757,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-11,34,floor,259.74,3,miami,5000,779.22,11,3,0
TKT_015758,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-19,56,lower bowl,161.87,2,miami,5000,323.74,11,3,0
TKT_015759,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-19,87,upper bowl,79.18,1,miami,5000,79.18,11,3,0
TKT_015760,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-12,63,floor,205.45,4,miami,5000,821.8,11,3,0
TKT_015761,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-23,22,general admission,84.21,1,miami,5000,84.21,11,3,0
TKT_015762,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-15,30,floor,249.13,1,miami,5000,249.13,11,3,0
TKT_015763,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-24,51,vip,319.08,2,miami,5000,638.16,11,3,0
TKT_015764,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-23,83,lower bowl,141.24,1,miami,5000,141.24,11,3,0
TKT_015765,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-30,76,floor,233.77,1,miami,5000,233.77,11,3,0
TKT_015766,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-27,48,vip,351.47,3,miami,5000,1054.41,11,3,0
TKT_015767,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-22,53,general admission,73.23,2,miami,5000,146.46,11,3,0
TKT_015768,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-26,49,vip,348.18,4,miami,5000,1392.72,11,3,0
TKT_015769,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-31,75,vip,281.98,5,miami,5000,1409.9,11,3,0
TKT_015770,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-25,81,general admission,74.52,1,miami,5000,74.52,11,3,0
TKT_015771,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-01,44,general admission,86.54,1,miami,5000,86.54,11,3,0
TKT_015772,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-24,51,floor,209.88,2,miami,5000,419.76,11,3,0
TKT_015773,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-14,61,upper bowl,76.4,3,miami,5000,229.20000000000002,11,3,0
TKT_015774,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-06,8,lower bowl,180.23,1,miami,5000,180.23,11,3,0
TKT_015775,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-26,19,upper bowl,103.0,1,miami,5000,103.0,11,3,0
TKT_015776,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-04,10,upper bowl,102.03,2,miami,5000,204.06,11,3,0
TKT_015777,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-13,32,vip,382.96,1,miami,5000,382.96,11,3,0
TKT_015778,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-24,21,lower bowl,180.1,1,miami,5000,180.1,11,3,0
TKT_015779,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-25,50,vip,349.55,1,miami,5000,349.55,11,3,0
TKT_015780,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-17,28,vip,388.78,2,miami,5000,777.56,11,3,0
TKT_015781,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-13,62,general admission,67.82,1,miami,5000,67.82,11,3,0
TKT_015782,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-26,49,upper bowl,95.45,2,miami,5000,190.9,11,3,0
TKT_015783,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-16,29,upper bowl,100.8,2,miami,5000,201.6,11,3,0
TKT_015784,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-21,24,lower bowl,188.27,1,miami,5000,188.27,11,3,0
TKT_015785,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-12,33,floor,254.0,1,miami,5000,254.0,11,3,0
TKT_015786,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-17,89,vip,280.57,2,miami,5000,561.14,11,3,0
TKT_015787,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-12,63,upper bowl,88.54,5,miami,5000,442.70000000000005,11,3,0
TKT_015788,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-31,14,floor,296.58,2,miami,5000,593.16,11,3,0
TKT_015789,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-20,55,vip,288.89,3,miami,5000,866.67,11,3,0
TKT_015790,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-31,75,general admission,77.28,2,miami,5000,154.56,11,3,0
TKT_015791,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-17,58,general admission,73.94,3,miami,5000,221.82,11,3,0
TKT_015792,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-08-21,85,general admission,65.85,1,miami,5000,65.85,11,3,0
TKT_015793,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-09,5,upper bowl,119.55,1,miami,5000,119.55,11,3,0
TKT_015794,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-16,59,lower bowl,142.11,1,miami,5000,142.11,11,3,0
TKT_015795,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-12,2,lower bowl,216.17,2,miami,5000,432.34,11,3,0
TKT_015796,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-14,61,floor,200.59,3,miami,5000,601.77,11,3,0
TKT_015797,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-09-24,51,general admission,83.36,2,miami,5000,166.72,11,3,0
TKT_015798,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-10,4,upper bowl,123.45,1,miami,5000,123.45,11,3,0
TKT_015799,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-11-04,10,upper bowl,108.58,1,miami,5000,108.58,11,3,0
TKT_015800,EVT_0078,Taylor Swift - Miami,concert,2024-11-14,2024-10-20,25,general admission,93.05,4,miami,5000,372.2,11,3,0
TKT_015801,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-23,9,floor,327.47,1,new york,15000,327.47,10,2,0
TKT_015802,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-17,46,floor,295.34,3,new york,15000,886.02,10,2,0
TKT_015803,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-29,65,upper bowl,112.99,1,new york,15000,112.99,10,2,0
TKT_015804,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-01,62,vip,346.02,4,new york,15000,1384.08,10,2,0
TKT_015805,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-14,49,floor,314.11,4,new york,15000,1256.44,10,2,0
TKT_015806,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-12,20,floor,321.01,1,new york,15000,321.01,10,2,0
TKT_015807,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-28,4,upper bowl,140.48,1,new york,15000,140.48,10,2,0
TKT_015808,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-22,72,vip,353.13,2,new york,15000,706.26,10,2,0
TKT_015809,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-18,76,lower bowl,196.03,2,new york,15000,392.06,10,2,0
TKT_015810,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-06,26,lower bowl,211.73,1,new york,15000,211.73,10,2,0
TKT_015811,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-10,84,vip,349.7,6,new york,15000,2098.2,10,2,0
TKT_015812,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-23,40,lower bowl,205.83,2,new york,15000,411.66,10,2,0
TKT_015813,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-09,54,floor,292.48,1,new york,15000,292.48,10,2,0
TKT_015814,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-16,78,lower bowl,166.97,3,new york,15000,500.90999999999997,10,2,0
TKT_015815,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-25,7,lower bowl,260.64,1,new york,15000,260.64,10,2,0
TKT_015816,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-22,41,vip,443.34,4,new york,15000,1773.36,10,2,0
TKT_015817,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-11,52,upper bowl,116.44,1,new york,15000,116.44,10,2,0
TKT_015818,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-22,72,general admission,81.8,1,new york,15000,81.8,10,2,0
TKT_015819,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-11,21,lower bowl,213.7,2,new york,15000,427.4,10,2,0
TKT_015820,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-10,84,general admission,82.53,6,new york,15000,495.18,10,2,0
TKT_015821,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-13,81,general admission,85.43,1,new york,15000,85.43,10,2,0
TKT_015822,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-15,48,upper bowl,103.33,1,new york,15000,103.33,10,2,0
TKT_015823,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-10,53,general admission,98.89,2,new york,15000,197.78,10,2,0
TKT_015824,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-08,86,vip,349.55,2,new york,15000,699.1,10,2,0
TKT_015825,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-08,86,floor,271.33,4,new york,15000,1085.32,10,2,0
TKT_015826,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-30,33,general admission,106.33,1,new york,15000,106.33,10,2,0
TKT_015827,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-18,45,upper bowl,123.82,2,new york,15000,247.64,10,2,0
TKT_015828,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-19,13,upper bowl,139.33,5,new york,15000,696.6500000000001,10,2,0
TKT_015829,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-16,47,lower bowl,202.48,2,new york,15000,404.96,10,2,0
TKT_015830,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-07,25,upper bowl,137.35,3,new york,15000,412.04999999999995,10,2,0
TKT_015831,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-23,9,lower bowl,228.72,1,new york,15000,228.72,10,2,0
TKT_015832,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-14,49,upper bowl,118.6,3,new york,15000,355.79999999999995,10,2,0
TKT_015833,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-23,40,lower bowl,207.68,1,new york,15000,207.68,10,2,0
TKT_015834,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-04,90,lower bowl,170.23,1,new york,15000,170.23,10,2,0
TKT_015835,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-11,83,floor,266.23,4,new york,15000,1064.92,10,2,0
TKT_015836,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-23,71,lower bowl,191.24,3,new york,15000,573.72,10,2,0
TKT_015837,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-07,56,vip,354.89,1,new york,15000,354.89,10,2,0
TKT_015838,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-18,45,upper bowl,116.94,1,new york,15000,116.94,10,2,0
TKT_015839,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-10,53,vip,400.06,1,new york,15000,400.06,10,2,0
TKT_015840,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-08,86,vip,365.25,2,new york,15000,730.5,10,2,0
TKT_015841,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-08,55,upper bowl,98.25,3,new york,15000,294.75,10,2,0
TKT_015842,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-22,10,upper bowl,152.11,1,new york,15000,152.11,10,2,0
TKT_015843,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-14,80,upper bowl,112.42,4,new york,15000,449.68,10,2,0
TKT_015844,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-26,37,upper bowl,114.5,2,new york,15000,229.0,10,2,0
TKT_015845,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-24,70,vip,348.71,2,new york,15000,697.42,10,2,0
TKT_015846,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-04,90,floor,294.02,4,new york,15000,1176.08,10,2,0
TKT_015847,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-06,26,vip,424.29,2,new york,15000,848.58,10,2,0
TKT_015848,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-15,79,upper bowl,107.62,4,new york,15000,430.48,10,2,0
TKT_015849,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-23,40,upper bowl,127.09,3,new york,15000,381.27,10,2,0
TKT_015850,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-12,20,vip,472.65,4,new york,15000,1890.6,10,2,0
TKT_015851,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-10,84,upper bowl,101.1,2,new york,15000,202.2,10,2,0
TKT_015852,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-05,89,general admission,90.64,1,new york,15000,90.64,10,2,0
TKT_015853,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-23,71,upper bowl,106.3,3,new york,15000,318.9,10,2,0
TKT_015854,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-03,29,general admission,98.23,1,new york,15000,98.23,10,2,0
TKT_015855,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-27,67,lower bowl,165.83,1,new york,15000,165.83,10,2,0
TKT_015856,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-03,60,general admission,87.37,1,new york,15000,87.37,10,2,0
TKT_015857,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-04,59,floor,274.68,1,new york,15000,274.68,10,2,0
TKT_015858,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-12,82,upper bowl,109.56,2,new york,15000,219.12,10,2,0
TKT_015859,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-17,77,upper bowl,108.01,2,new york,15000,216.02,10,2,0
TKT_015860,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-18,45,upper bowl,105.89,2,new york,15000,211.78,10,2,0
TKT_015861,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-15,17,floor,372.18,3,new york,15000,1116.54,10,2,0
TKT_015862,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-11,52,floor,289.79,1,new york,15000,289.79,10,2,0
TKT_015863,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-13,81,general admission,86.11,2,new york,15000,172.22,10,2,0
TKT_015864,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-05,27,general admission,108.72,2,new york,15000,217.44,10,2,0
TKT_015865,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-06,88,upper bowl,102.2,4,new york,15000,408.8,10,2,0
TKT_015866,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-25,38,upper bowl,110.99,3,new york,15000,332.96999999999997,10,2,0
TKT_015867,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-21,11,upper bowl,135.3,1,new york,15000,135.3,10,2,0
TKT_015868,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-27,5,general admission,121.33,6,new york,15000,727.98,10,2,0
TKT_015869,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-20,74,general admission,88.94,2,new york,15000,177.88,10,2,0
TKT_015870,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-18,45,vip,378.43,2,new york,15000,756.86,10,2,0
TKT_015871,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-09,54,floor,298.87,1,new york,15000,298.87,10,2,0
TKT_015872,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-27,36,vip,427.38,1,new york,15000,427.38,10,2,0
TKT_015873,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-27,5,general admission,113.19,1,new york,15000,113.19,10,2,0
TKT_015874,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-08,24,upper bowl,133.19,2,new york,15000,266.38,10,2,0
TKT_015875,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-09,54,upper bowl,101.83,3,new york,15000,305.49,10,2,0
TKT_015876,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-29,65,floor,254.59,3,new york,15000,763.77,10,2,0
TKT_015877,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-09,23,upper bowl,141.96,5,new york,15000,709.8000000000001,10,2,0
TKT_015878,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-06,26,vip,465.93,3,new york,15000,1397.79,10,2,0
TKT_015879,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-09,23,lower bowl,210.64,2,new york,15000,421.28,10,2,0
TKT_015880,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-22,10,floor,387.91,1,new york,15000,387.91,10,2,0
TKT_015881,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-02,61,general admission,93.39,2,new york,15000,186.78,10,2,0
TKT_015882,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-08,55,upper bowl,100.27,1,new york,15000,100.27,10,2,0
TKT_015883,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-08,55,general admission,85.3,1,new york,15000,85.3,10,2,0
TKT_015884,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-03,60,vip,342.97,2,new york,15000,685.94,10,2,0
TKT_015885,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-24,70,floor,294.41,3,new york,15000,883.23,10,2,0
TKT_015886,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-30,33,lower bowl,203.59,4,new york,15000,814.36,10,2,0
TKT_015887,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-14,49,lower bowl,188.82,2,new york,15000,377.64,10,2,0
TKT_015888,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-18,14,lower bowl,213.66,2,new york,15000,427.32,10,2,0
TKT_015889,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-05,89,upper bowl,101.79,1,new york,15000,101.79,10,2,0
TKT_015890,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-20,43,floor,273.55,1,new york,15000,273.55,10,2,0
TKT_015891,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-15,48,upper bowl,117.82,2,new york,15000,235.64,10,2,0
TKT_015892,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-11,52,general admission,101.68,1,new york,15000,101.68,10,2,0
TKT_015893,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-08,24,floor,311.47,1,new york,15000,311.47,10,2,0
TKT_015894,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-25,7,vip,534.83,4,new york,15000,2139.32,10,2,0
TKT_015895,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-18,45,general admission,106.97,2,new york,15000,213.94,10,2,0
TKT_015896,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-23,40,vip,407.74,1,new york,15000,407.74,10,2,0
TKT_015897,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-24,8,vip,505.77,4,new york,15000,2023.08,10,2,0
TKT_015898,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-05,27,lower bowl,239.16,1,new york,15000,239.16,10,2,0
TKT_015899,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-14,49,general admission,95.97,4,new york,15000,383.88,10,2,0
TKT_015900,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-23,9,upper bowl,127.4,3,new york,15000,382.20000000000005,10,2,0
TKT_015901,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-08,55,upper bowl,109.04,2,new york,15000,218.08,10,2,0
TKT_015902,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-28,4,general admission,114.23,2,new york,15000,228.46,10,2,0
TKT_015903,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-13,50,floor,266.36,5,new york,15000,1331.8000000000002,10,2,0
TKT_015904,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-01,62,vip,348.51,1,new york,15000,348.51,10,2,0
TKT_015905,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-13,50,lower bowl,192.29,5,new york,15000,961.4499999999999,10,2,0
TKT_015906,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-12,51,lower bowl,194.76,2,new york,15000,389.52,10,2,0
TKT_015907,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-07,87,vip,367.98,2,new york,15000,735.96,10,2,0
TKT_015908,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-24,70,vip,399.88,2,new york,15000,799.76,10,2,0
TKT_015909,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-10,53,floor,263.78,5,new york,15000,1318.8999999999999,10,2,0
TKT_015910,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-27,5,general admission,119.95,1,new york,15000,119.95,10,2,0
TKT_015911,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-28,4,floor,341.17,4,new york,15000,1364.68,10,2,0
TKT_015912,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-04,90,lower bowl,162.88,2,new york,15000,325.76,10,2,0
TKT_015913,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-14,49,floor,295.73,1,new york,15000,295.73,10,2,0
TKT_015914,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-23,71,floor,291.22,2,new york,15000,582.44,10,2,0
TKT_015915,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-22,10,lower bowl,235.03,3,new york,15000,705.09,10,2,0
TKT_015916,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-22,72,floor,257.04,2,new york,15000,514.08,10,2,0
TKT_015917,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-30,2,upper bowl,147.53,4,new york,15000,590.12,10,2,0
TKT_015918,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-05,27,lower bowl,211.33,3,new york,15000,633.99,10,2,0
TKT_015919,EVT_0079,Coachella - New York,festival,2024-10-02,2024-07-08,86,upper bowl,111.78,1,new york,15000,111.78,10,2,0
TKT_015920,EVT_0079,Coachella - New York,festival,2024-10-02,2024-08-13,50,vip,426.49,2,new york,15000,852.98,10,2,0
TKT_015921,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-08,24,vip,439.19,6,new york,15000,2635.14,10,2,0
TKT_015922,EVT_0079,Coachella - New York,festival,2024-10-02,2024-09-01,31,general admission,116.76,2,new york,15000,233.52,10,2,0
